# data_e pred_e
-1.444853281250000000e+05 -1.444861513155462744e+05
-1.444759843750000000e+05 -1.444759670833226701e+05
-1.444741875000000000e+05 -1.444739859660661896e+05
-1.444738125000000000e+05 -1.444739952790943207e+05
-1.444857968750000000e+05 -1.444867102347710461e+05
-1.444716406250000000e+05 -1.444720156015920220e+05
-1.444762500000000000e+05 -1.444763643039060116e+05
-1.444751718750000000e+05 -1.444748088360214606e+05
-1.444922031250000000e+05 -1.444919889019230031e+05
-1.444755156250000000e+05 -1.444754069780473656e+05
-1.444767500000000000e+05 -1.444766410636105866e+05
-1.444744843750000000e+05 -1.444744080164309707e+05
-1.444892812500000000e+05 -1.444895148975125921e+05
-1.444762031250000000e+05 -1.444763664589899126e+05
-1.444999062500000000e+05 -1.445002854625974433e+05
-1.444729843750000000e+05 -1.444732697026580281e+05
-1.444750625000000000e+05 -1.444750855037175934e+05
-1.444773125000000000e+05 -1.444768298297640868e+05
-1.444777812500000000e+05 -1.444780392666026892e+05
-1.444760625000000000e+05 -1.444763498228630924e+05
-1.444887187500000000e+05 -1.444888688286371180e+05
-1.444777812500000000e+05 -1.444781606861005712e+05
-1.444739375000000000e+05 -1.444734366554579756e+05
-1.444709062500000000e+05 -1.444707945204207790e+05
-1.444747812500000000e+05 -1.444741659291718970e+05
-1.444867500000000000e+05 -1.444874259136590117e+05
-1.444761562500000000e+05 -1.444759325254290015e+05
-1.444911875000000000e+05 -1.444912899937228358e+05
-1.444726250000000000e+05 -1.444731172166946053e+05
-1.444754843750000000e+05 -1.444759300464648113e+05
-1.444872968750000000e+05 -1.444877136507050309e+05
-1.444779218750000000e+05 -1.444777759098458628e+05
-1.444744375000000000e+05 -1.444739851663096633e+05
-1.444774687500000000e+05 -1.444770916972910345e+05
-1.444757031250000000e+05 -1.444756312402579642e+05
-1.444729375000000000e+05 -1.444727473920234770e+05
-1.444900468750000000e+05 -1.444897573648409452e+05
-1.444720468750000000e+05 -1.444720704340791854e+05
-1.444755468750000000e+05 -1.444750724692529184e+05
-1.444871718750000000e+05 -1.444869632499292493e+05
-1.444851562500000000e+05 -1.444853788206295576e+05
-1.444860781250000000e+05 -1.444863824298025866e+05
-1.444894375000000000e+05 -1.444898715072858904e+05
-1.444849687500000000e+05 -1.444849986654724053e+05
-1.444882656250000000e+05 -1.444886057554490399e+05
-1.444726093750000000e+05 -1.444723217535841977e+05
-1.444876093750000000e+05 -1.444877436448976514e+05
-1.444763125000000000e+05 -1.444764652673767996e+05
-1.444884531250000000e+05 -1.444884621838846360e+05
-1.444736093750000000e+05 -1.444735420480372268e+05
-1.444790468750000000e+05 -1.444793000455839210e+05
-1.444717500000000000e+05 -1.444717839855812781e+05
-1.444750156250000000e+05 -1.444752225010623224e+05
-1.444725937500000000e+05 -1.444730556745478534e+05
-1.444991562500000000e+05 -1.444991269622227410e+05
-1.444786406250000000e+05 -1.444778198572908586e+05
-1.444727187500000000e+05 -1.444728216357163910e+05
-1.444781093750000000e+05 -1.444779794320135843e+05
-1.444752656250000000e+05 -1.444755364011005731e+05
-1.444707500000000000e+05 -1.444702097210031352e+05
-1.444765468750000000e+05 -1.444763092213609489e+05
-1.444878125000000000e+05 -1.444879565095514990e+05
-1.444861562500000000e+05 -1.444861877324866946e+05
-1.444771093750000000e+05 -1.444772759532853670e+05
-1.444733750000000000e+05 -1.444735942852556764e+05
-1.444909843750000000e+05 -1.444908717378724832e+05
-1.444735625000000000e+05 -1.444739761680011579e+05
-1.444715625000000000e+05 -1.444723787373455998e+05
-1.444745000000000000e+05 -1.444742533063123701e+05
-1.444723281250000000e+05 -1.444721855863698001e+05
-1.444747500000000000e+05 -1.444749278339179582e+05
-1.444736718750000000e+05 -1.444737503663970856e+05
-1.444746875000000000e+05 -1.444750514907207689e+05
-1.444731250000000000e+05 -1.444733590602313052e+05
-1.444747656250000000e+05 -1.444750463156582264e+05
-1.444742812500000000e+05 -1.444743341145134764e+05
-1.444876875000000000e+05 -1.444876380072077736e+05
-1.444739687500000000e+05 -1.444739240526766225e+05
-1.444746875000000000e+05 -1.444746145520826685e+05
-1.444774687500000000e+05 -1.444783529100458836e+05
-1.444736875000000000e+05 -1.444742396796801477e+05
-1.444764843750000000e+05 -1.444766876263449667e+05
-1.444718437500000000e+05 -1.444717992349924461e+05
-1.444863906250000000e+05 -1.444871854606665729e+05
-1.444740625000000000e+05 -1.444738765856132086e+05
-1.444732187500000000e+05 -1.444735572809984733e+05
-1.444869687500000000e+05 -1.444873430123701692e+05
-1.444742500000000000e+05 -1.444740025087466347e+05
-1.444715468750000000e+05 -1.444717203989685804e+05
-1.444875312500000000e+05 -1.444878420012496936e+05
-1.444761093750000000e+05 -1.444763870844722260e+05
-1.444757656250000000e+05 -1.444758688540788135e+05
-1.444993906250000000e+05 -1.444998572386481974e+05
-1.444759531250000000e+05 -1.444759723768430995e+05
-1.444742656250000000e+05 -1.444742039261801110e+05
-1.444860156250000000e+05 -1.444860290059340768e+05
-1.444854687500000000e+05 -1.444853658269221778e+05
-1.444776718750000000e+05 -1.444774606098521908e+05
-1.444858750000000000e+05 -1.444857030024050327e+05
-1.444995000000000000e+05 -1.444997657511456637e+05
-1.444761250000000000e+05 -1.444763674457823508e+05
-1.444728906250000000e+05 -1.444730171089893556e+05
-1.444785000000000000e+05 -1.444781896896281396e+05
-1.444994062500000000e+05 -1.444995408753133088e+05
-1.444743593750000000e+05 -1.444746716590667493e+05
-1.444742656250000000e+05 -1.444744701948790753e+05
-1.444745156250000000e+05 -1.444749282452513871e+05
-1.444874687500000000e+05 -1.444873588488044043e+05
-1.444725000000000000e+05 -1.444722173698369006e+05
-1.444722031250000000e+05 -1.444722570140489552e+05
-1.444744062500000000e+05 -1.444748992591005226e+05
-1.444794531250000000e+05 -1.444797697803188057e+05
-1.444782343750000000e+05 -1.444783835801949608e+05
-1.444795625000000000e+05 -1.444795278873029165e+05
-1.444801562500000000e+05 -1.444803464148193307e+05
-1.444755781250000000e+05 -1.444757836116693506e+05
-1.444775156250000000e+05 -1.444777013893880940e+05
-1.444772031250000000e+05 -1.444769424677252246e+05
-1.444749375000000000e+05 -1.444746780477415887e+05
-1.444910625000000000e+05 -1.444909665607259958e+05
-1.444727343750000000e+05 -1.444728483048926282e+05
-1.444878125000000000e+05 -1.444881033058120520e+05
-1.444756562500000000e+05 -1.444753338993984507e+05
-1.444750937500000000e+05 -1.444747220840147347e+05
-1.444738437500000000e+05 -1.444743499093168066e+05
-1.444714531250000000e+05 -1.444714564855063509e+05
-1.444787187500000000e+05 -1.444783045129588572e+05
-1.444738750000000000e+05 -1.444739345916417951e+05
-1.444858125000000000e+05 -1.444862810848660883e+05
-1.444757968750000000e+05 -1.444756553812031925e+05
-1.444745468750000000e+05 -1.444747002548998862e+05
-1.444858750000000000e+05 -1.444862395155382401e+05
-1.444746562500000000e+05 -1.444746209053397470e+05
-1.444862968750000000e+05 -1.444867885008438607e+05
-1.444742656250000000e+05 -1.444739710126829450e+05
-1.444875781250000000e+05 -1.444876583254441503e+05
-1.444853125000000000e+05 -1.444854378380982380e+05
-1.444886250000000000e+05 -1.444886440997063764e+05
-1.444758750000000000e+05 -1.444760414964193187e+05
-1.444754218750000000e+05 -1.444747562230170879e+05
-1.444745937500000000e+05 -1.444748477499885485e+05
-1.444878437500000000e+05 -1.444876924921612954e+05
-1.444734375000000000e+05 -1.444737699854912644e+05
-1.444974843750000000e+05 -1.444976298718763865e+05
-1.444730312500000000e+05 -1.444725103782306251e+05
-1.444780625000000000e+05 -1.444776259203843365e+05
-1.444831562500000000e+05 -1.444831424362997641e+05
-1.444734531250000000e+05 -1.444730281125936308e+05
-1.444893437500000000e+05 -1.444894337621139421e+05
-1.444745781250000000e+05 -1.444744499247682688e+05
-1.444737500000000000e+05 -1.444731964902016334e+05
-1.444750625000000000e+05 -1.444753514298571099e+05
-1.444725312500000000e+05 -1.444722669933791622e+05
-1.444756093750000000e+05 -1.444754707402712083e+05
-1.444739843750000000e+05 -1.444742885261642514e+05
-1.444800937500000000e+05 -1.444803447454735870e+05
-1.444734687500000000e+05 -1.444734813478361466e+05
-1.444760156250000000e+05 -1.444760915558591951e+05
-1.444744843750000000e+05 -1.444744263798942557e+05
-1.444726093750000000e+05 -1.444725354617747362e+05
-1.444869687500000000e+05 -1.444866986632148037e+05
-1.444885937500000000e+05 -1.444889171954138437e+05
-1.444773750000000000e+05 -1.444773040280645073e+05
-1.444976718750000000e+05 -1.444976285755635472e+05
-1.444767031250000000e+05 -1.444767199545305630e+05
-1.444770156250000000e+05 -1.444768718492587795e+05
-1.444845937500000000e+05 -1.444844920453160885e+05
-1.444775625000000000e+05 -1.444777376388345147e+05
-1.444721562500000000e+05 -1.444720689416835667e+05
-1.444736093750000000e+05 -1.444740500567282143e+05
-1.444822500000000000e+05 -1.444820069201917213e+05
-1.444748593750000000e+05 -1.444746855392704601e+05
-1.444758750000000000e+05 -1.444758398243390839e+05
-1.444896250000000000e+05 -1.444899769109156914e+05
-1.444760625000000000e+05 -1.444759586425575835e+05
-1.444735781250000000e+05 -1.444737172192752478e+05
-1.444891718750000000e+05 -1.444892596950298175e+05
-1.444740000000000000e+05 -1.444742328980729799e+05
-1.444836406250000000e+05 -1.444835384706220648e+05
-1.444991718750000000e+05 -1.444997236055454705e+05
-1.444757031250000000e+05 -1.444759731493169675e+05
-1.444912187500000000e+05 -1.444915742080089694e+05
-1.444738125000000000e+05 -1.444737168720482150e+05
-1.444863281250000000e+05 -1.444862996261992375e+05
-1.444764375000000000e+05 -1.444762898313007026e+05
-1.444750468750000000e+05 -1.444751540450500615e+05
-1.444721562500000000e+05 -1.444724682136646588e+05
-1.444979843750000000e+05 -1.444976015711018408e+05
-1.444860312500000000e+05 -1.444855121545262227e+05
-1.444754375000000000e+05 -1.444755325378781999e+05
-1.444740000000000000e+05 -1.444739875515994790e+05
-1.444862500000000000e+05 -1.444861472894641338e+05
-1.444758281250000000e+05 -1.444758924948436907e+05
-1.444747968750000000e+05 -1.444744433665644610e+05
-1.444746562500000000e+05 -1.444742138785354618e+05
-1.444719687500000000e+05 -1.444720404524188780e+05
-1.444772031250000000e+05 -1.444775561946138332e+05
-1.444762812500000000e+05 -1.444765379967028275e+05
-1.444736406250000000e+05 -1.444730680045651388e+05
-1.444764531250000000e+05 -1.444764863962123345e+05
-1.444756406250000000e+05 -1.444758800255433598e+05
-1.444694375000000000e+05 -1.444703973208310490e+05
-1.444746406250000000e+05 -1.444742899460704357e+05
-1.444769687500000000e+05 -1.444771637420978223e+05
-1.444754062500000000e+05 -1.444751418400835537e+05
-1.444751093750000000e+05 -1.444751434696829238e+05
-1.444755312500000000e+05 -1.444754333076612384e+05
-1.444767968750000000e+05 -1.444765519946970453e+05
-1.444736250000000000e+05 -1.444735014006613637e+05
-1.444867968750000000e+05 -1.444871743863200536e+05
-1.444991875000000000e+05 -1.444992673270398809e+05
-1.444790468750000000e+05 -1.444790885155494325e+05
-1.444809062500000000e+05 -1.444804590221192921e+05
-1.444996718750000000e+05 -1.444999759663781151e+05
-1.444875468750000000e+05 -1.444876482703326910e+05
-1.444761718750000000e+05 -1.444763810526012676e+05
-1.444734218750000000e+05 -1.444734321623145079e+05
-1.444781875000000000e+05 -1.444783510956809623e+05
-1.444779375000000000e+05 -1.444776492400497373e+05
-1.444866562500000000e+05 -1.444871326287065749e+05
-1.444741406250000000e+05 -1.444739227402745746e+05
-1.444749375000000000e+05 -1.444749227840688545e+05
-1.444746718750000000e+05 -1.444751829024502658e+05
-1.444769843750000000e+05 -1.444764656120560248e+05
-1.444754531250000000e+05 -1.444760570804862073e+05
-1.444742968750000000e+05 -1.444740410598534218e+05
-1.444753437500000000e+05 -1.444748093122998253e+05
-1.444727343750000000e+05 -1.444730080518683535e+05
-1.444746406250000000e+05 -1.444747658041969698e+05
-1.444756406250000000e+05 -1.444753277591096121e+05
-1.444790156250000000e+05 -1.444787706086043327e+05
-1.444755781250000000e+05 -1.444760520066495810e+05
-1.444887968750000000e+05 -1.444889743448402442e+05
-1.444760312500000000e+05 -1.444760925817866519e+05
-1.444762812500000000e+05 -1.444764278350508830e+05
-1.444736406250000000e+05 -1.444733354767726851e+05
-1.444743125000000000e+05 -1.444743846264641907e+05
-1.444738593750000000e+05 -1.444738149026548781e+05
-1.444741406250000000e+05 -1.444743175795039861e+05
-1.444750312500000000e+05 -1.444749426065112930e+05
-1.444877500000000000e+05 -1.444880923744089960e+05
-1.444730468750000000e+05 -1.444733079552861454e+05
-1.444744062500000000e+05 -1.444745284027985181e+05
-1.444907500000000000e+05 -1.444908097459037672e+05
-1.444740468750000000e+05 -1.444736946437881561e+05
-1.444863281250000000e+05 -1.444861731032767275e+05
-1.444749218750000000e+05 -1.444750221996966866e+05
-1.444868750000000000e+05 -1.444866874048033787e+05
-1.444757031250000000e+05 -1.444754731951457215e+05
-1.444740000000000000e+05 -1.444742011051459995e+05
-1.444770156250000000e+05 -1.444771492533880228e+05
-1.444759375000000000e+05 -1.444761483423712198e+05
-1.444746562500000000e+05 -1.444745113847429166e+05
-1.444743281250000000e+05 -1.444741141959291999e+05
-1.444714687500000000e+05 -1.444718085684406105e+05
-1.444750625000000000e+05 -1.444748633000244736e+05
-1.444991875000000000e+05 -1.444994789189602889e+05
-1.444868906250000000e+05 -1.444873467087541067e+05
-1.444879687500000000e+05 -1.444883170540566207e+05
-1.444874218750000000e+05 -1.444873649858212448e+05
-1.444766875000000000e+05 -1.444764922157610417e+05
-1.444765937500000000e+05 -1.444760744873029180e+05
-1.444727968750000000e+05 -1.444725995543329045e+05
-1.444733906250000000e+05 -1.444735238923720608e+05
-1.444721875000000000e+05 -1.444723673101128952e+05
-1.444850781250000000e+05 -1.444856561643065070e+05
-1.444745937500000000e+05 -1.444745592998468201e+05
-1.444727343750000000e+05 -1.444725468098889105e+05
-1.444768750000000000e+05 -1.444769713562142861e+05
-1.444765312500000000e+05 -1.444762083608244429e+05
-1.444742031250000000e+05 -1.444748032034784555e+05
-1.444725156250000000e+05 -1.444726432417017641e+05
-1.444866718750000000e+05 -1.444862782554621226e+05
-1.444929843750000000e+05 -1.444928640386182524e+05
-1.444746250000000000e+05 -1.444746848542534572e+05
-1.444799531250000000e+05 -1.444799759535308986e+05
-1.444727343750000000e+05 -1.444732753055925132e+05
-1.444749218750000000e+05 -1.444744135101763532e+05
-1.444729062500000000e+05 -1.444728354138831492e+05
-1.444706562500000000e+05 -1.444704740226297581e+05
-1.444993125000000000e+05 -1.444995545006112370e+05
-1.444737343750000000e+05 -1.444736095936464844e+05
-1.444720781250000000e+05 -1.444721456926251412e+05
-1.444727343750000000e+05 -1.444727437793089484e+05
-1.444770000000000000e+05 -1.444769894268580247e+05
-1.444753437500000000e+05 -1.444751907490100130e+05
-1.445001093750000000e+05 -1.445000194653287181e+05
-1.444711718750000000e+05 -1.444716274973645923e+05
-1.444728281250000000e+05 -1.444725885273260938e+05
-1.444862812500000000e+05 -1.444865173335277941e+05
# data_e pred_e
-1.444741250000000000e+05 -1.444742150841673720e+05
-1.444741718750000000e+05 -1.444738820957180869e+05
-1.444874531250000000e+05 -1.444872491903046030e+05
-1.444773906250000000e+05 -1.444771116250220221e+05
-1.444703906250000000e+05 -1.444707778777217027e+05
-1.444746562500000000e+05 -1.444746803780769114e+05
-1.445000937500000000e+05 -1.445003598536146746e+05
-1.444758437500000000e+05 -1.444759179448476934e+05
-1.444986718750000000e+05 -1.444991877296305902e+05
-1.444739218750000000e+05 -1.444735741159831523e+05
-1.444730781250000000e+05 -1.444725103318511392e+05
-1.444722500000000000e+05 -1.444720008834906039e+05
-1.444760312500000000e+05 -1.444762133765208127e+05
-1.444745312500000000e+05 -1.444745879920949810e+05
-1.444848281250000000e+05 -1.444850631137095916e+05
-1.444992656250000000e+05 -1.444995750169038947e+05
-1.444743125000000000e+05 -1.444740595349182840e+05
-1.444724843750000000e+05 -1.444724240386668534e+05
-1.444748906250000000e+05 -1.444748334663863352e+05
-1.444721562500000000e+05 -1.444721076175483176e+05
-1.444886875000000000e+05 -1.444886419226225989e+05
-1.444727187500000000e+05 -1.444723623849272553e+05
-1.444703750000000000e+05 -1.444703763181537215e+05
-1.444711718750000000e+05 -1.444706606953016017e+05
-1.444853593750000000e+05 -1.444853754292346130e+05
-1.444883593750000000e+05 -1.444885862233647495e+05
-1.444712656250000000e+05 -1.444714588130013726e+05
-1.444809062500000000e+05 -1.444810125347118010e+05
-1.444756093750000000e+05 -1.444757543301446713e+05
-1.444705468750000000e+05 -1.444708458724598750e+05
-1.444718906250000000e+05 -1.444723216763467062e+05
-1.444757968750000000e+05 -1.444757175022469310e+05
-1.444717500000000000e+05 -1.444721540995935211e+05
-1.444733281250000000e+05 -1.444733855449907423e+05
-1.444720625000000000e+05 -1.444716594960004441e+05
-1.444735937500000000e+05 -1.444733751138314547e+05
-1.444849843750000000e+05 -1.444853710609599366e+05
-1.444714375000000000e+05 -1.444715409617474070e+05
